ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
185,0.00,bitonic_sort_step,bitonic_sort_step..,"329,47","0,00","16,74","85,36",26,"32768,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"262,91","0,00","20,08","86,67",26,"32768,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"255,97","0,00","20,63","83,42",26,"32768,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"239,39","0,00","20,50","80,66",26,"32768,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"230,85","0,00","20,35","82,36",26,"32768,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"429,34","0,00","7,97","91,71",26,"32768,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"481,47","0,00","7,62","90,36",26,"32768,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"486,66","0,00","7,48","90,66",26,"32768,    1,    1","  512,    1,    1"
193,0.00,bitonic_sort_step,bitonic_sort_step..,"483,87","0,00","7,60","90,23",26,"32768,    1,    1","  512,    1,    1"
194,0.00,bitonic_sort_step,bitonic_sort_step..,"479,81","0,00","7,63","90,28",26,"32768,    1,    1","  512,    1,    1"
195,0.00,bitonic_sort_step,bitonic_sort_step..,"472,35","0,00","7,74","90,41",26,"32768,    1,    1","  512,    1,    1"
196,0.00,bitonic_sort_step,bitonic_sort_step..,"444,48","0,00","7,92","91,25",26,"32768,    1,    1","  512,    1,    1"
197,0.00,bitonic_sort_step,bitonic_sort_step..,"473,98","0,00","7,73","90,67",26,"32768,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"447,97","0,00","7,91","91,53",26,"32768,    1,    1","  512,    1,    1"
199,0.00,bitonic_sort_step,bitonic_sort_step..,"466,69","0,00","7,82","90,95",26,"32768,    1,    1","  512,    1,    1"
200,0.00,bitonic_sort_step,bitonic_sort_step..,"452,96","0,00","7,83","91,36",26,"32768,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"457,31","0,00","7,89","90,34",26,"32768,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"472,67","0,00","7,71","90,90",26,"32768,    1,    1","  512,    1,    1"
203,0.00,bitonic_sort_step,bitonic_sort_step..,"461,92","0,00","7,96","90,26",26,"32768,    1,    1","  512,    1,    1"
