ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
18,0.00,bitonic_sort_step,bitonic_sort_step..,"38,88","0,00","24,75","87,90",26," 4096,    1,    1","  512,    1,    1"
19,0.00,bitonic_sort_step,bitonic_sort_step..,"35,52","0,00","25,79","87,06",26," 4096,    1,    1","  512,    1,    1"
20,0.00,bitonic_sort_step,bitonic_sort_step..,"33,25","0,00","24,22","84,87",26," 4096,    1,    1","  512,    1,    1"
21,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","12,51","88,52",26," 4096,    1,    1","  512,    1,    1"
22,0.00,bitonic_sort_step,bitonic_sort_step..,"37,60","0,00","13,11","88,57",26," 4096,    1,    1","  512,    1,    1"
23,0.00,bitonic_sort_step,bitonic_sort_step..,"38,72","0,00","24,45","87,74",26," 4096,    1,    1","  512,    1,    1"
24,0.00,bitonic_sort_step,bitonic_sort_step..,"37,89","0,00","24,72","88,19",26," 4096,    1,    1","  512,    1,    1"
25,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","24,09","88,27",26," 4096,    1,    1","  512,    1,    1"
26,0.00,bitonic_sort_step,bitonic_sort_step..,"34,78","0,00","25,61","86,52",26," 4096,    1,    1","  512,    1,    1"
27,0.00,bitonic_sort_step,bitonic_sort_step..,"32,35","0,00","22,97","81,60",26," 4096,    1,    1","  512,    1,    1"
28,0.00,bitonic_sort_step,bitonic_sort_step..,"38,59","0,00","11,48","87,46",26," 4096,    1,    1","  512,    1,    1"
29,0.00,bitonic_sort_step,bitonic_sort_step..,"37,38","0,00","11,79","88,54",26," 4096,    1,    1","  512,    1,    1"
30,0.00,bitonic_sort_step,bitonic_sort_step..,"38,24","0,00","13,98","88,80",26," 4096,    1,    1","  512,    1,    1"
31,0.00,bitonic_sort_step,bitonic_sort_step..,"38,11","0,00","24,62","88,41",26," 4096,    1,    1","  512,    1,    1"
32,0.00,bitonic_sort_step,bitonic_sort_step..,"37,28","0,00","25,02","87,64",26," 4096,    1,    1","  512,    1,    1"
33,0.00,bitonic_sort_step,bitonic_sort_step..,"37,06","0,00","24,63","87,76",26," 4096,    1,    1","  512,    1,    1"
34,0.00,bitonic_sort_step,bitonic_sort_step..,"33,18","0,00","25,92","84,28",26," 4096,    1,    1","  512,    1,    1"
35,0.00,bitonic_sort_step,bitonic_sort_step..,"31,58","0,00","22,07","80,23",26," 4096,    1,    1","  512,    1,    1"
36,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,93","87,82",26," 4096,    1,    1","  512,    1,    1"
37,0.00,bitonic_sort_step,bitonic_sort_step..,"37,89","0,00","11,11","87,98",26," 4096,    1,    1","  512,    1,    1"
38,5.10,bitonic_sort_step,bitonic_sort_step..,"37,82","1,93","12,12","88,50",26," 4096,    1,    1","  512,    1,    1"
39,0.00,bitonic_sort_step,bitonic_sort_step..,"38,02","0,00","13,68","88,50",26," 4096,    1,    1","  512,    1,    1"
40,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","23,59","87,36",26," 4096,    1,    1","  512,    1,    1"
41,0.00,bitonic_sort_step,bitonic_sort_step..,"37,02","0,00","24,29","86,39",26," 4096,    1,    1","  512,    1,    1"
42,0.00,bitonic_sort_step,bitonic_sort_step..,"36,51","0,00","23,89","85,94",26," 4096,    1,    1","  512,    1,    1"
43,0.00,bitonic_sort_step,bitonic_sort_step..,"32,54","0,00","24,97","82,37",26," 4096,    1,    1","  512,    1,    1"
44,0.00,bitonic_sort_step,bitonic_sort_step..,"30,75","0,00","20,99","79,61",26," 4096,    1,    1","  512,    1,    1"
45,0.00,bitonic_sort_step,bitonic_sort_step..,"38,75","0,00","10,63","87,22",26," 4096,    1,    1","  512,    1,    1"
46,0.00,bitonic_sort_step,bitonic_sort_step..,"38,66","0,00","10,66","86,79",26," 4096,    1,    1","  512,    1,    1"
